customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket
CUST04561,30,55430.0,Self-Employed,751.0,2,35880.0,0.88,0,2,Tier 1,130261,0.6473029045643154,1,Excellent,Medium,Adult
CUST04562,43,46294.0,Salaried,687.0,0,15858.0,0.85,0,2,Tier 3,64263,0.3425497904696073,1,Good,Medium,Adult
CUST04563,44,54755.0,Salaried,711.0,0,35266.0,0.69,0,1,Tier 2,69563,0.6440690347913433,1,Good,Medium,Adult
CUST04564,25,69279.0,Self-Employed,746.0,2,28859.0,0.92,0,0,Tier 3,99758,0.416562017350135,0,Excellent,Medium,Young
CUST04565,50,106696.0,Self-Employed,715.0,1,40589.0,0.78,1,0,Tier 1,134738,0.3804172602534303,1,Good,High,Senior
CUST04566,38,45770.0,Salaried,842.0,2,13153.0,0.97,0,1,Tier 3,112903,0.2873716408127594,0,Excellent,Medium,Adult
CUST04567,32,44381.0,Self-Employed,525.0,2,11619.0,0.51,1,0,Tier 3,46847,0.2618012212433248,1,Poor,Medium,Adult
CUST04568,43,41618.0,Salaried,833.0,2,24923.0,0.81,0,3,Tier 3,94258,0.5988514585035322,1,Excellent,Medium,Adult
CUST04569,41,31170.0,Salaried,764.0,0,10754.0,1.0,0,2,Tier 3,77924,0.3450112287455887,0,Excellent,Low,Adult
CUST04570,35,38657.0,Self-Employed,725.0,1,24196.0,0.8,1,2,Tier 1,49394,0.6259150994645213,1,Good,Low,Adult
CUST04571,36,72334.0,Self-Employed,702.0,2,39908.0,0.97,0,3,Tier 3,106950,0.5517184173417756,0,Good,Medium,Adult
CUST04572,40,26338.0,Salaried,722.0,2,11519.0,0.79,1,3,Tier 3,33348,0.437352874174197,1,Good,Low,Adult
CUST04573,30,96996.0,Salaried,671.0,0,49939.0,0.71,0,1,Tier 2,124598,0.5148562827333086,1,Good,High,Adult
CUST04574,40,66404.0,Self-Employed,649.0,0,22848.0,0.7,1,2,Tier 2,79922,0.344075658092886,1,Fair,Medium,Adult
CUST04575,47,86853.0,Self-Employed,643.0,3,59268.0,0.76,1,1,Tier 1,108107,0.6823943905219163,1,Fair,High,Adult
CUST04576,21,73563.0,Salaried,620.0,2,45622.0,0.63,0,1,Tier 2,89674,0.620175903647214,1,Fair,Medium,Young
CUST04577,45,48067.0,Self-Employed,706.0,3,27042.0,0.69,1,3,Tier 1,57315,0.5625897185179021,1,Good,Medium,Adult
CUST04578,21,25270.0,Salaried,836.0,0,10719.0,0.91,0,1,Tier 3,60465,0.4241788682231895,0,Excellent,Low,Young
CUST04579,36,88344.0,Self-Employed,675.0,0,17740.0,0.72,1,1,Tier 1,107017,0.2008059404147423,1,Good,High,Adult
CUST04580,36,50883.0,Salaried,843.0,3,34347.0,0.92,0,2,Tier 2,121802,0.6750191616060374,0,Excellent,Medium,Adult
CUST04581,34,68140.0,Salaried,757.0,2,44259.0,0.88,1,2,Tier 2,151400,0.6495303786322277,1,Excellent,Medium,Adult
CUST04582,32,48274.0,Salaried,609.0,0,27478.0,0.6,0,4,Tier 1,57913,0.5692090980652111,1,Fair,Medium,Adult
CUST04583,29,121010.0,Self-Employed,656.0,1,64727.125,0.71,3,4,Tier 3,127927,0.5348907115114453,1,Fair,High,Young
CUST04584,44,41857.0,Salaried,683.0,1,20972.0,0.61,1,1,Tier 3,47427,0.5010392526936952,1,Good,Medium,Adult
CUST04585,36,63710.0,Salaried,763.0,0,30257.0,0.79,1,1,Tier 2,134268,0.4749175953539475,1,Excellent,Medium,Adult
CUST04586,39,84520.0,Self-Employed,705.0,1,27073.0,0.57,3,3,Tier 2,80734,0.3203147184098438,1,Good,High,Adult
CUST04587,26,27982.0,Self-Employed,718.0,0,16292.0,0.78,2,0,Tier 1,33071,0.582231434493603,1,Good,Low,Young
CUST04588,22,79817.0,Self-Employed,720.0,2,22936.0,0.78,1,1,Tier 2,100475,0.2873573298921282,1,Good,Medium,Young
CUST04589,21,61243.0,Salaried,705.0,2,17968.0,0.79,1,1,Tier 3,77535,0.2933886321702072,1,Good,Medium,Young
CUST04590,36,31778.0,Self-Employed,776.0,2,15968.0,0.95,0,0,Tier 1,77259,0.5024859966014223,0,Excellent,Low,Adult
CUST04591,34,22668.0,Self-Employed,746.0,2,11207.0,0.78,1,3,Tier 1,28494,0.4943973883889183,1,Excellent,Low,Adult
CUST04592,37,24408.0,Self-Employed,535.0,3,16688.0,0.62,0,2,Tier 2,29672,0.6837102589314978,1,Poor,Low,Adult
CUST04593,42,130640.625,Self-Employed,744.0,2,30791.0,0.62,4,0,Tier 2,128550,0.2356923812941035,1,Excellent,High,Adult
CUST04594,26,64718.0,Salaried,797.0,0,27251.0,0.96,0,1,Tier 2,158524,0.4210729626997126,0,Excellent,Medium,Young
CUST04595,39,66879.0,Salaried,654.0,3,26528.0,0.65,0,1,Tier 3,82809,0.3966566485742909,1,Fair,Medium,Adult
CUST04596,24,69086.0,Self-Employed,674.0,1,28346.0,0.79,1,2,Tier 3,87441,0.41030020554092,1,Good,Medium,Young
CUST04597,32,15000.0,Salaried,676.0,2,9392.0,0.59,2,1,Tier 1,15669,0.6261333333333333,1,Good,Low,Adult
CUST04598,42,79505.0,Self-Employed,641.0,2,17976.0,0.81,0,3,Tier 1,107856,0.2260989874850638,1,Fair,Medium,Adult
CUST04599,25,23779.0,Salaried,881.0,3,15244.0,0.93,0,2,Tier 1,57231,0.6410698515496867,0,Excellent,Low,Young
CUST04600,21,33919.0,Salaried,589.0,3,12606.0,0.78,1,2,Tier 2,42746,0.3716501076093045,1,Fair,Low,Young
CUST04601,34,28866.0,Self-Employed,887.0,1,14118.0,0.87,1,2,Tier 3,63905,0.4890875077946373,1,Excellent,Low,Adult
CUST04602,36,94593.0,Self-Employed,630.0,2,44734.0,0.82,2,0,Tier 3,114625,0.4729102576300572,1,Fair,High,Adult
CUST04603,46,85742.0,Salaried,597.0,3,21747.0,0.52,0,3,Tier 3,98016,0.2536329919992536,1,Fair,High,Adult
CUST04604,30,78371.0,Salaried,779.0,3,18305.0,0.84,0,1,Tier 3,179802,0.2335685393831902,1,Excellent,Medium,Adult
CUST04605,22,31285.0,Salaried,756.0,3,18567.0,0.94,0,1,Tier 2,75933,0.593479303180438,0,Excellent,Low,Young
CUST04606,37,89560.0,Salaried,686.0,0,50533.0,0.85,0,2,Tier 2,123976,0.5642362661902635,1,Good,High,Adult
CUST04607,21,49243.0,Salaried,845.0,2,23555.0,0.87,0,2,Tier 1,115241,0.4783420993846841,1,Excellent,Medium,Young
CUST04608,39,81715.0,Salaried,730.0,0,42826.0,0.9,1,3,Tier 3,110580,0.5240898243896469,0,Good,High,Adult
CUST04609,36,52291.0,Salaried,718.0,1,33180.0,0.72,0,5,Tier 2,67467,0.6345260178615822,1,Good,Medium,Adult
CUST04610,39,22966.0,Salaried,698.0,0,13635.0,0.64,0,0,Tier 2,28205,0.5937037359575024,1,Good,Low,Adult
CUST04611,36,58843.0,Salaried,639.0,1,16128.0,0.71,0,1,Tier 2,75330,0.2740852777730571,1,Fair,Medium,Adult
CUST04612,40,58744.0,Self-Employed,692.0,3,16312.0,0.8,0,3,Tier 1,79505,0.2776794225793272,1,Good,Medium,Adult
CUST04613,30,60613.0,Salaried,577.0,2,38892.0,0.6,1,1,Tier 2,68019,0.6416445317011202,1,Poor,Medium,Adult
CUST04614,40,93209.0,Self-Employed,891.0,2,29849.0,0.85,0,1,Tier 2,215644,0.3202373161389995,1,Excellent,High,Adult
CUST04615,47,84601.0,Self-Employed,639.0,0,56194.0,0.7,1,1,Tier 2,101285,0.6642238271415232,1,Fair,High,Adult
CUST04616,25,47990.0,Self-Employed,652.0,3,31375.0,0.99,0,4,Tier 2,71687,0.6537820379245676,0,Fair,Medium,Young
CUST04617,36,34674.0,Self-Employed,776.0,3,16760.0,0.87,0,2,Tier 1,80973,0.4833592893810924,1,Excellent,Low,Adult
CUST04618,21,74356.0,Salaried,731.0,3,50098.0,0.93,2,1,Tier 3,96302,0.6737586744849104,0,Good,Medium,Young
CUST04619,28,53638.0,Salaried,688.0,2,31323.0,0.57,0,1,Tier 3,63189,0.583970319549573,1,Good,Medium,Young
CUST04620,22,87080.0,Self-Employed,550.0,0,23675.0,0.57,2,2,Tier 2,89477,0.2718764354616445,1,Poor,High,Young
CUST04621,25,33506.0,Salaried,690.0,2,18535.0,0.85,2,0,Tier 2,41396,0.5531845042678923,1,Good,Low,Young
CUST04622,22,116298.0,Self-Employed,680.0,1,23301.0,0.81,0,1,Tier 3,157942,0.2003559820461229,1,Good,High,Young
CUST04623,38,57045.0,Self-Employed,827.0,0,13417.0,0.84,2,1,Tier 1,117106,0.2352002804803225,1,Excellent,Medium,Adult
CUST04624,47,54265.0,Salaried,708.0,1,26903.0,0.84,1,0,Tier 3,70614,0.4957707546300562,1,Good,Medium,Adult
CUST04625,43,65546.0,Salaried,759.0,3,30269.0,0.88,0,0,Tier 1,154347,0.4617978213773533,1,Excellent,Medium,Adult
CUST04626,21,85368.0,Self-Employed,760.0,2,20043.0,0.73,2,1,Tier 1,162889,0.2347835254427888,1,Excellent,High,Young
CUST04627,41,15050.0,Salaried,709.0,0,7274.0,0.74,0,3,Tier 2,19595,0.4833222591362126,1,Good,Low,Adult
CUST04628,32,71186.0,Salaried,643.0,0,47362.0,0.67,0,0,Tier 1,88999,0.665327452027084,1,Fair,Medium,Adult
CUST04629,34,87974.0,Self-Employed,663.0,3,58415.0,0.76,1,1,Tier 1,109382,0.6640030008866256,1,Fair,High,Adult
CUST04630,53,48690.0,Self-Employed,625.0,3,10893.0,0.65,0,2,Tier 2,60128,0.2237215033887861,1,Fair,Medium,Senior
CUST04631,32,50302.0,Self-Employed,670.0,3,12606.0,0.57,1,1,Tier 3,55548,0.2506063377201701,1,Good,Medium,Adult
CUST04632,29,37643.0,Salaried,710.0,2,15236.0,0.69,1,2,Tier 3,44849,0.4047498870972026,1,Good,Low,Young
CUST04633,22,55473.0,Salaried,627.0,3,12246.0,0.89,1,1,Tier 1,74269,0.2207560434806122,1,Fair,Medium,Young
CUST04634,27,68980.0,Self-Employed,785.0,2,15328.0,0.83,1,3,Tier 2,149174,0.2222093360394317,1,Excellent,Medium,Young
CUST04635,35,61602.0,Self-Employed,698.0,2,42261.0,0.94,0,1,Tier 2,89524,0.6860329210090581,0,Good,Medium,Adult
CUST04636,21,80369.0,Self-Employed,713.0,0,32347.0,0.8,0,2,Tier 3,108257,0.4024810561286068,1,Good,High,Young
CUST04637,37,15000.0,Salaried,698.0,0,9689.0,0.76,1,0,Tier 3,18638,0.6459333333333334,1,Good,Low,Adult
CUST04638,35,118058.0,Self-Employed,775.0,0,41222.0,0.95,1,2,Tier 3,272696,0.3491673584170492,0,Excellent,High,Adult
CUST04639,26,51750.0,Salaried,686.0,0,33717.0,0.64,0,1,Tier 3,63814,0.651536231884058,1,Good,Medium,Young
CUST04640,23,93083.0,Salaried,642.0,0,23143.0,0.7,1,0,Tier 1,111446,0.2486275689438458,1,Fair,High,Young
CUST04641,23,47613.0,Salaried,900.0,1,21089.0,0.81,1,1,Tier 2,102057,0.4429252515069414,1,Excellent,Medium,Young
CUST04642,34,78195.0,Salaried,655.0,3,33455.0,0.69,0,0,Tier 3,99321,0.4278406547733231,1,Fair,Medium,Adult
CUST04643,34,82033.0,Self-Employed,710.0,0,35143.0,0.77,0,4,Tier 2,108633,0.4284007655455731,1,Good,High,Adult
CUST04644,39,111890.0,Self-Employed,783.0,1,32375.0,0.77,2,2,Tier 2,220103,0.2893466797747788,1,Excellent,High,Adult
CUST04645,44,51334.0,Salaried,709.0,1,13861.0,0.93,1,0,Tier 3,70418,0.2700159738185218,0,Good,Medium,Adult
CUST04646,41,79419.0,Self-Employed,789.0,2,55526.0,0.86,0,0,Tier 1,184178,0.6991525957264635,1,Excellent,Medium,Adult
CUST04647,45,76580.0,Self-Employed,884.0,3,37729.0,1.0,0,1,Tier 3,191449,0.4926743275006529,0,Excellent,Medium,Adult
CUST04648,33,87282.0,Self-Employed,776.0,1,37413.0,0.74,0,0,Tier 2,189920,0.4286450814600949,1,Excellent,High,Adult
CUST04649,29,42728.0,Salaried,748.0,3,13119.0,0.94,0,1,Tier 1,62300,0.3070351994008612,0,Excellent,Medium,Young
CUST04650,47,52660.0,Self-Employed,717.0,1,11067.0,0.92,0,1,Tier 3,75914,0.2101595138625142,0,Good,Medium,Adult
CUST04651,37,76311.0,Salaried,871.0,3,42228.0,0.91,0,2,Tier 2,182628,0.5533671423516924,0,Excellent,Medium,Adult
CUST04652,42,70296.0,Salaried,785.0,0,17380.0,0.84,1,2,Tier 2,153225,0.2472402412655058,1,Excellent,Medium,Adult
CUST04653,36,17650.0,Salaried,674.0,0,4062.0,0.72,1,1,Tier 2,21442,0.2301416430594901,1,Good,Low,Adult
CUST04654,45,65993.0,Self-Employed,836.0,2,22751.0,1.0,1,3,Tier 2,156734,0.3447486854666404,0,Excellent,Medium,Adult
CUST04655,37,77297.0,Salaried,765.0,1,22719.0,0.91,1,0,Tier 3,174591,0.2939182633219918,0,Excellent,Medium,Adult
CUST04656,29,69622.0,Salaried,622.0,3,21079.0,0.7,1,0,Tier 1,83770,0.3027634942977794,1,Fair,Medium,Young
CUST04657,31,78324.0,Self-Employed,767.0,1,33990.0,0.83,2,0,Tier 1,159136,0.4339666002757775,1,Excellent,Medium,Adult
CUST04658,41,60043.0,Salaried,635.0,3,21906.0,0.78,0,1,Tier 2,80050,0.364838532385124,1,Fair,Medium,Adult
CUST04659,24,34546.0,Self-Employed,769.0,2,18471.0,0.9,0,5,Tier 3,81962,0.5346783998147397,0,Excellent,Low,Young
CUST04660,31,15000.0,Self-Employed,812.0,0,3120.0,1.0,1,1,Tier 2,35545,0.208,0,Excellent,Low,Adult
CUST04661,35,58101.0,Salaried,705.0,0,17817.0,0.82,1,1,Tier 3,74758,0.3066556513657252,1,Good,Medium,Adult
CUST04662,37,36381.0,Salaried,694.0,3,13485.0,0.67,2,2,Tier 2,40011,0.3706605096066628,1,Good,Low,Adult
CUST04663,42,21242.0,Self-Employed,756.0,1,8209.0,0.97,2,2,Tier 1,47099,0.3864513699275021,0,Excellent,Low,Adult
CUST04664,35,58651.0,Self-Employed,593.0,3,40366.0,0.58,1,3,Tier 3,65141,0.6882406097082744,1,Fair,Medium,Adult
CUST04665,40,29707.0,Salaried,718.0,1,13783.0,0.85,0,3,Tier 3,41291,0.4639647221193658,1,Good,Low,Adult
CUST04666,42,75862.0,Salaried,609.0,3,43208.0,0.74,0,1,Tier 1,99168,0.5695605177822889,1,Fair,Medium,Adult
CUST04667,38,94663.0,Self-Employed,637.0,0,22284.0,0.7,2,0,Tier 2,106538,0.2354034839377581,1,Fair,High,Adult
CUST04668,28,92154.0,Salaried,635.0,1,33292.0,0.85,0,2,Tier 1,128092,0.3612648392907524,1,Fair,High,Young
CUST04669,38,67501.0,Self-Employed,794.0,0,30989.0,0.94,0,0,Tier 1,163617,0.4590894949704449,0,Excellent,Medium,Adult
CUST04670,26,65647.0,Self-Employed,799.0,0,45585.0,0.84,0,0,Tier 1,150867,0.6943957835087666,1,Excellent,Medium,Young
CUST04671,33,120487.0,Self-Employed,770.0,3,64727.125,1.0,0,0,Tier 1,301218,0.5372125208528721,0,Excellent,High,Adult
CUST04672,31,77908.0,Self-Employed,628.0,1,53230.0,0.67,1,1,Tier 2,91776,0.6832417723468707,1,Fair,Medium,Adult
CUST04673,32,84852.0,Self-Employed,723.0,1,57641.0,1.0,1,1,Tier 1,120914,0.6793122142082685,0,Good,High,Adult
CUST04674,37,46328.0,Salaried,731.0,2,21728.0,0.87,0,1,Tier 1,64888,0.4690036263166983,1,Good,Medium,Adult
CUST04675,47,105601.0,Self-Employed,695.0,2,42318.0,0.79,1,3,Tier 1,133672,0.4007348415261219,1,Good,High,Adult
CUST04676,36,37374.0,Salaried,767.0,2,20541.0,0.75,1,1,Tier 2,76869,0.5496066784395569,1,Excellent,Low,Adult
CUST04677,22,15000.0,Salaried,737.0,1,9328.0,0.74,0,0,Tier 1,19529,0.6218666666666667,1,Good,Low,Young
CUST04678,25,67299.0,Self-Employed,711.0,0,45122.0,0.71,1,1,Tier 2,81146,0.6704705864871692,1,Good,Medium,Young
CUST04679,43,113077.0,Self-Employed,761.0,0,64727.125,0.97,0,2,Tier 3,278312,0.5724163623017944,0,Excellent,High,Adult
CUST04680,40,54224.0,Salaried,599.0,1,11330.0,0.69,1,1,Tier 3,64816,0.2089480672764827,1,Fair,Medium,Adult
CUST04681,34,55119.0,Salaried,607.0,2,26087.0,0.63,1,1,Tier 2,63236,0.473285074112375,1,Fair,Medium,Adult
CUST04682,43,15000.0,Self-Employed,578.0,1,9296.0,0.67,0,1,Tier 3,18783,0.6197333333333334,1,Poor,Low,Adult
CUST04683,45,71650.0,Salaried,530.0,0,41085.0,0.68,2,2,Tier 2,79741,0.5734124214933706,1,Poor,Medium,Adult
CUST04684,30,71417.0,Salaried,809.0,1,36183.0,0.91,1,2,Tier 1,161427,0.5066440763403671,0,Excellent,Medium,Adult
CUST04685,38,56365.0,Self-Employed,665.0,1,17411.0,0.66,0,1,Tier 1,70167,0.3088973653863213,1,Fair,Medium,Adult
CUST04686,44,86064.0,Salaried,627.0,2,45804.0,0.62,0,3,Tier 1,104311,0.5322085889570553,1,Fair,High,Adult
CUST04687,41,124878.0,Self-Employed,799.0,0,28770.0,1.0,0,1,Tier 2,312193,0.2303848556190842,0,Excellent,High,Adult
CUST04688,42,82051.0,Self-Employed,799.0,1,54974.0,0.77,2,3,Tier 1,161115,0.669997928117878,1,Excellent,High,Adult
CUST04689,35,86638.0,Salaried,819.0,1,36272.0,0.93,1,0,Tier 2,198530,0.4186615572843325,0,Excellent,High,Adult
CUST04690,33,39360.0,Salaried,733.0,3,26131.0,0.86,0,2,Tier 2,54892,0.6638973577235773,1,Good,Low,Adult
CUST04691,36,35301.0,Self-Employed,751.0,0,22695.0,0.74,1,2,Tier 2,72417,0.6428996345712586,1,Excellent,Low,Adult
CUST04692,44,29777.0,Salaried,694.0,3,7141.0,0.72,0,1,Tier 1,38461,0.2398159653423783,1,Good,Low,Adult
CUST04693,21,48565.0,Salaried,756.0,3,19517.0,0.85,1,4,Tier 1,106197,0.4018737774117162,1,Excellent,Medium,Young
CUST04694,36,57502.0,Salaried,872.0,3,39432.0,0.92,0,3,Tier 1,138033,0.685750060867448,0,Excellent,Medium,Adult
CUST04695,34,46017.0,Salaried,681.0,1,27428.0,0.95,0,3,Tier 1,67321,0.5960405936936349,0,Good,Medium,Adult
CUST04696,31,59884.0,Salaried,759.0,2,21315.0,0.87,0,3,Tier 2,140098,0.3559381470843631,1,Excellent,Medium,Adult
CUST04697,54,63291.0,Self-Employed,813.0,0,44002.0,0.88,0,0,Tier 3,148913,0.695233129512885,1,Excellent,Medium,Senior
CUST04698,32,35232.0,Salaried,679.0,1,16860.0,0.73,0,0,Tier 1,45643,0.478542234332425,1,Good,Low,Adult
CUST04699,26,59647.0,Self-Employed,829.0,0,41585.0,0.93,0,4,Tier 1,144002,0.6971851057052324,0,Excellent,Medium,Young
CUST04700,31,15000.0,Salaried,840.0,2,8420.0,0.83,0,2,Tier 2,34349,0.5613333333333334,1,Excellent,Low,Adult
CUST04701,43,24395.0,Self-Employed,789.0,0,13267.0,0.79,2,3,Tier 3,48351,0.5438409510145522,1,Excellent,Low,Adult
CUST04702,53,48407.0,Self-Employed,813.0,3,32810.0,0.87,0,1,Tier 3,113263,0.6777945338484104,1,Excellent,Medium,Senior
CUST04703,33,62750.0,Salaried,621.0,2,34684.0,0.69,1,1,Tier 2,74735,0.5527330677290837,1,Fair,Medium,Adult
CUST04704,35,15000.0,Salaried,687.0,2,9524.0,0.63,0,0,Tier 2,18360,0.6349333333333333,1,Good,Low,Adult
CUST04705,27,104684.0,Self-Employed,761.0,3,54776.0,0.77,1,1,Tier 2,218960,0.523250926598143,1,Excellent,High,Young
CUST04706,30,70077.0,Self-Employed,677.0,3,36888.0,0.73,3,4,Tier 3,75400,0.5263923969348003,1,Good,Medium,Adult
CUST04707,34,18965.0,Self-Employed,900.0,2,6216.0,1.0,0,2,Tier 3,47413,0.3277616662272607,0,Excellent,Low,Adult
CUST04708,33,20326.0,Self-Employed,714.0,1,6639.0,0.86,0,2,Tier 3,28290,0.3266259962609465,1,Good,Low,Adult
CUST04709,28,15000.0,Self-Employed,820.0,2,4993.0,0.83,3,4,Tier 3,28667,0.3328666666666666,1,Excellent,Low,Young
CUST04710,37,63153.0,Salaried,694.0,3,29955.0,0.9,0,0,Tier 3,90005,0.4743242601301601,0,Good,Medium,Adult
CUST04711,41,112871.0,Self-Employed,781.0,3,41925.0,0.87,0,3,Tier 2,263597,0.3714417343693242,1,Excellent,High,Adult
CUST04712,37,43466.0,Salaried,658.0,2,20361.0,0.7,0,4,Tier 1,55398,0.4684350986978328,1,Fair,Medium,Adult
CUST04713,34,43126.0,Salaried,800.0,0,19209.0,0.95,0,0,Tier 3,104953,0.4454157584751658,0,Excellent,Medium,Adult
CUST04714,38,47239.0,Self-Employed,741.0,0,27319.0,0.77,0,2,Tier 1,62779,0.578314528249963,1,Excellent,Medium,Adult
CUST04715,28,56895.0,Self-Employed,665.0,2,13292.0,0.94,0,2,Tier 3,82638,0.2336233412426399,0,Fair,Medium,Young
CUST04716,28,31145.0,Salaried,747.0,1,11788.0,0.84,1,3,Tier 3,40723,0.3784877187349494,1,Excellent,Low,Young
CUST04717,25,24091.0,Self-Employed,657.0,1,6847.0,0.79,1,0,Tier 2,30595,0.2842140218338799,1,Fair,Low,Young
CUST04718,21,96904.0,Self-Employed,769.0,0,57954.0,0.83,0,3,Tier 3,221270,0.5980558078097912,1,Excellent,High,Young
CUST04719,30,77145.0,Self-Employed,616.0,0,18402.0,0.68,0,1,Tier 1,97176,0.2385378183939335,1,Fair,Medium,Adult
CUST04720,30,48871.0,Self-Employed,772.0,0,15063.0,0.94,0,2,Tier 2,118231,0.3082195985349185,0,Excellent,Medium,Adult
CUST04721,28,66971.0,Self-Employed,697.0,0,37822.0,0.8,0,2,Tier 2,90647,0.5647519075420705,1,Good,Medium,Young
CUST04722,40,103040.0,Self-Employed,737.0,2,25616.0,0.67,2,2,Tier 3,113222,0.2486024844720497,1,Good,High,Adult
CUST04723,55,80452.0,Self-Employed,739.0,2,46632.0,0.71,2,2,Tier 2,90860,0.579625118082832,1,Good,High,Senior
CUST04724,22,128286.0,Self-Employed,627.0,2,39222.0,0.69,2,0,Tier 1,143720,0.3057387400028062,1,Fair,High,Young
CUST04725,31,60586.0,Salaried,756.0,2,20484.0,1.0,0,0,Tier 3,151464,0.3380979104083451,0,Excellent,Medium,Adult
CUST04726,47,37831.0,Salaried,705.0,1,13567.0,0.94,0,3,Tier 3,55003,0.358621236552034,0,Good,Low,Adult
CUST04727,29,41940.0,Self-Employed,761.0,0,14921.0,0.74,1,1,Tier 1,85971,0.3557701478302336,1,Excellent,Medium,Young
CUST04728,41,108084.0,Self-Employed,662.0,3,42318.0,0.81,1,2,Tier 2,138376,0.3915288109248362,1,Fair,High,Adult
CUST04729,31,48322.0,Salaried,789.0,0,14380.0,0.95,0,4,Tier 2,118007,0.2975870204047846,0,Excellent,Medium,Adult
CUST04730,39,108992.0,Self-Employed,589.0,1,43294.0,0.7,1,0,Tier 1,130568,0.3972218144450969,1,Fair,High,Adult
CUST04731,34,76616.0,Self-Employed,764.0,1,19282.0,0.87,0,1,Tier 1,179546,0.2516706693118931,1,Excellent,Medium,Adult
CUST04732,30,93374.0,Self-Employed,756.0,3,61055.0,0.85,0,3,Tier 1,215584,0.653875811253668,1,Excellent,High,Adult
CUST04733,38,75101.0,Self-Employed,845.0,2,18678.0,0.85,0,2,Tier 1,173553,0.2487050771627541,1,Excellent,Medium,Adult
CUST04734,45,44442.0,Salaried,582.0,1,20446.0,0.53,1,0,Tier 2,47574,0.4600603033166824,1,Fair,Medium,Adult
CUST04735,37,95542.0,Self-Employed,768.0,3,40980.0,0.87,0,0,Tier 3,223448,0.4289213120931109,1,Excellent,High,Adult
CUST04736,39,50428.0,Salaried,726.0,3,22115.0,0.79,2,1,Tier 2,60178,0.438546045847545,1,Good,Medium,Adult
CUST04737,28,126708.0,Self-Employed,781.0,0,63567.0,0.95,0,2,Tier 2,308465,0.5016810304006061,0,Excellent,High,Young
CUST04738,37,15000.0,Salaried,832.0,1,4869.0,0.88,0,2,Tier 1,35321,0.3246,1,Excellent,Low,Adult
CUST04739,32,94413.0,Self-Employed,740.0,1,59541.0,0.86,0,3,Tier 3,132034,0.6306440850306632,1,Excellent,High,Adult
CUST04740,29,107339.0,Self-Employed,736.0,0,43935.0,0.77,2,0,Tier 2,126681,0.4093106885661316,1,Good,High,Young
CUST04741,22,80041.0,Self-Employed,798.0,2,16505.0,0.86,0,3,Tier 1,186090,0.2062068190052598,1,Excellent,High,Young
CUST04742,35,54529.0,Self-Employed,761.0,1,35312.0,0.93,0,1,Tier 2,131412,0.6475820205762072,0,Excellent,Medium,Adult
CUST04743,21,20433.0,Salaried,805.0,1,5447.0,1.0,1,2,Tier 3,48528,0.2665785738755934,0,Excellent,Low,Young
CUST04744,43,99909.0,Self-Employed,735.0,1,21676.0,0.82,2,4,Tier 1,121286,0.2169574312624488,1,Good,High,Adult
CUST04745,41,59727.0,Salaried,560.0,3,32881.0,0.53,0,5,Tier 3,68556,0.5505215396721751,1,Poor,Medium,Adult
CUST04746,36,60491.0,Salaried,880.0,1,33816.0,1.0,1,0,Tier 3,143666,0.559025309550181,0,Excellent,Medium,Adult
CUST04747,37,23245.0,Salaried,735.0,0,13754.0,0.68,3,4,Tier 2,24035,0.5916971391697139,1,Good,Low,Adult
CUST04748,21,114134.0,Self-Employed,764.0,2,64727.125,0.98,0,4,Tier 2,282689,0.5671151891636147,0,Excellent,High,Young
CUST04749,41,101526.0,Self-Employed,709.0,2,32195.0,0.69,0,1,Tier 1,128419,0.3171108878513878,1,Good,High,Adult
CUST04750,29,66719.0,Salaried,747.0,3,41606.0,0.84,1,1,Tier 2,87179,0.6236004736282018,1,Excellent,Medium,Young
CUST04751,46,64401.0,Self-Employed,814.0,1,20577.0,0.93,0,3,Tier 1,154969,0.319513672147948,0,Excellent,Medium,Adult
CUST04752,40,72794.0,Self-Employed,764.0,1,28108.0,0.83,0,0,Tier 1,166852,0.3861307250597576,1,Excellent,Medium,Adult
CUST04753,21,73674.0,Self-Employed,670.0,3,44279.0,0.88,0,2,Tier 2,103963,0.6010125688845455,1,Good,Medium,Young
CUST04754,32,65020.0,Self-Employed,751.0,1,31823.0,0.83,1,1,Tier 3,140564,0.4894340203014457,1,Excellent,Medium,Adult
CUST04755,35,75767.0,Self-Employed,680.0,0,28252.0,0.6,0,1,Tier 1,91184,0.3728800137262924,1,Good,Medium,Adult
CUST04756,40,41910.0,Salaried,771.0,1,12186.0,0.89,0,2,Tier 2,98844,0.2907659269863994,1,Excellent,Medium,Adult
CUST04757,30,78661.0,Salaried,832.0,2,49269.0,1.0,0,2,Tier 3,196653,0.6263459655992168,0,Excellent,Medium,Adult
CUST04758,37,40046.0,Salaried,737.0,3,12002.0,0.69,1,3,Tier 3,47895,0.2997053388603106,1,Good,Medium,Adult
CUST04759,41,36767.0,Salaried,741.0,2,16131.0,0.88,1,2,Tier 2,49016,0.438735822884652,1,Excellent,Low,Adult
CUST04760,43,81387.0,Self-Employed,757.0,2,39223.0,1.0,0,2,Tier 3,203466,0.481932003882684,0,Excellent,High,Adult
CUST04761,33,45268.0,Salaried,757.0,1,9365.0,0.95,1,0,Tier 1,104741,0.2068790315454625,0,Excellent,Medium,Adult
